0,1.05,1,1,48,0.9,100
96,48,514,184,562,280
96,48,1301,183,1349,279
96,48,1352,183,1400,279
96,48,60,184,108,280
96,48,136,188,184,284
96,48,824,208,872,304
96,48,1084,184,1132,280
96,48,1259,190,1307,286
96,48,1407,198,1455,294
96,48,1441,193,1489,289
96,48,36,192,84,288
96,48,732,192,780,288
96,48,1124,192,1172,288
96,48,1206,193,1254,289
96,48,642,231,690,327
96,48,1035,203,1083,299
96,48,373,221,421,317
96,48,1287,211,1335,307
96,48,542,231,590,327
96,48,1038,256,1086,352
96,48,1215,224,1263,320
96,48,913,227,961,323
96,48,980,224,1028,320
96,48,1251,227,1299,323
96,48,1413,227,1461,323
96,48,462,235,510,331
96,48,508,232,556,328
96,48,574,241,622,337
96,48,416,240,464,336
96,48,272,248,320,344
96,48,315,251,363,347
96,48,1426,261,1474,357
96,48,470,261,518,357
96,48,916,260,964,356
96,48,1342,261,1390,357
96,48,32,268,80,364
96,48,420,264,468,360
96,48,580,268,628,364
96,48,630,272,678,368
96,48,680,268,728,364
99,49,786,296,835,395
96,48,833,295,881,391
96,48,1018,298,1066,394
96,48,1186,338,1234,434
96,48,1212,280,1260,376
96,48,1445,303,1493,399
96,48,320,296,368,392
96,48,1245,291,1293,387
96,48,339,301,387,397
96,48,486,301,534,397
96,48,524,300,572,396
96,48,925,301,973,397
96,48,1176,296,1224,392
96,48,1344,300,1392,396
96,48,128,308,176,404
96,48,1213,315,1261,411
96,48,60,312,108,408
96,48,260,312,308,408
96,48,427,326,475,422
96,48,456,324,504,420
101,51,651,323,702,424
96,48,1300,324,1348,420
96,48,1340,324,1388,420
96,48,0,332,48,428
96,48,548,328,596,424
96,48,1000,332,1048,428
96,48,1020,328,1068,424
96,48,181,341,229,437
96,48,600,344,648,440
96,48,1440,344,1488,440
96,48,220,344,268,440
96,48,292,344,340,440
96,48,447,374,495,470
96,48,519,358,567,454
96,48,1115,362,1163,458
96,48,3,362,51,458
96,48,562,355,610,451
96,48,1296,378,1344,474
96,48,1412,352,1460,448
96,48,480,364,528,460
96,48,772,370,820,466
96,48,1037,391,1085,487
96,48,44,371,92,467
96,48,1000,371,1048,467
97,48,326,404,374,501
96,48,391,402,439,498
96,48,0,388,48,484
96,48,1071,399,1119,495
96,48,252,404,300,500
103,52,867,408,919,511
96,48,1188,400,1236,496
96,48,1203,416,1251,512
96,48,1250,413,1298,509
96,48,150,428,198,524
96,48,180,408,228,504
96,48,547,422,595,518
96,48,650,420,698,516
96,48,1164,408,1212,504
96,48,716,416,764,512
96,48,1432,424,1480,520
96,48,16,424,64,520
96,48,104,428,152,524
96,48,258,450,306,546
96,48,1317,426,1365,522
96,48,53,435,101,531
96,48,1216,436,1264,532
96,48,292,440,340,536
97,48,479,452,527,549
96,48,974,443,1022,539
96,48,1012,440,1060,536
96,48,1046,448,1094,544
96,48,1148,460,1196,556
96,48,1314,451,1362,547
97,49,728,703,777,800
96,48,388,452,436,548
96,48,744,452,792,548
96,48,1407,470,1455,566
96,48,368,460,416,556
96,48,1213,459,1261,555
96,48,1436,460,1484,556
96,48,64,472,112,568
96,48,1240,468,1288,564
96,48,180,472,228,568
96,48,416,476,464,572
96,48,292,488,340,584
96,48,1424,504,1472,600
149,75,433,643,508,792
184,92,593,737,685,921
194,97,1143,534,1240,728
200,100,55,471,155,671
304,152,1046,592,1198,896
243,121,113,628,234,871
234,117,777,276,894,510
280,140,791,66,931,346
265,132,477,630,609,895
268,134,856,244,990,512
407,204,779,551,983,958
320,160,1232,602,1392,922
374,187,252,572,439,946
302,151,566,629,717,931
